pass_no,out_acco,exch_no,stock_code,order_id,report_date,report_time,report_no,wtdraw_qty
1,4747pd085,1,600634,285938,20191009,100000,G285938,200.00
1,4646pd099,1,601700,285939,20191009,100000,G285939,200.00
1,4747pd075,1,603766,285940,20191009,100000,G285940,200.00
1,4848pd058,1,600491,285941,20191009,100000,G285941,200.00
1,4242pd051,1,600125,285942,20191009,100000,G285942,200.00
1,4949pd097,1,603530,285943,20191009,100000,G285943,200.00
1,4848pd071,1,603488,285944,20191009,100000,G285944,200.00
1,4141pd035,2,000534,285945,20191009,100000,G285945,200.00
1,4848pd098,1,603363,285946,20191009,100000,G285946,200.00
1,4545pd1,1,600372,285947,20191009,100000,G285947,200.00
1,4444pd096,2,002177,285948,20191009,100000,G285948,200.00
1,4545pd019,2,002242,285949,20191009,100000,G285949,200.00
1,4141pd087,2,000801,285950,20191009,100000,G285950,200.00
1,4444pd016,1,600848,285951,20191009,100000,G285951,200.00
1,4747pd094,1,603026,285952,20191009,100000,G285952,200.00
1,4040pd065,2,002336,285953,20191009,100000,G285953,200.00
1,4949pd083,2,002561,285954,20191009,100000,G285954,200.00
1,4343pd073,1,600679,285955,20191009,100000,G285955,200.00
1,4343pd064,1,600637,285956,20191009,100000,G285956,200.00
1,4747pd075,2,300485,285957,20191009,100000,G285957,200.00
1,4545pd060,2,000513,285958,20191009,100000,G285958,200.00
1,4747pd020,2,300463,285959,20191009,100000,G285959,200.00
1,4242pd099,2,002157,285960,20191009,100000,G285960,200.00
1,4040pd046,2,002643,285961,20191009,100000,G285961,200.00
1,4141pd024,2,000019,285962,20191009,100000,G285962,200.00
1,4040pd002,2,002447,285963,20191009,100000,G285963,200.00
1,4747pd025,2,002103,285964,20191009,100000,G285964,200.00
1,4545pd053,2,002588,285965,20191009,100000,G285965,200.00
1,4949pd018,2,300710,285966,20191009,100000,G285966,200.00
1,4848pd079,2,300630,285967,20191009,100000,G285967,200.00
1,4747pd042,1,603868,285968,20191009,100000,G285968,200.00
1,4141pd044,2,000576,285969,20191009,100000,G285969,200.00
1,4848pd038,1,603038,285970,20191009,100000,G285970,200.00
1,4040pd054,2,002857,285971,20191009,100000,G285971,200.00
1,4545pd061,1,603177,285972,20191009,100000,G285972,200.00
1,4848pd059,2,002013,285973,20191009,100000,G285973,200.00
1,4747pd064,2,300684,285974,20191009,100000,G285974,200.00
1,4949pd072,2,002943,285975,20191009,100000,G285975,200.00
1,4141pd035,2,300562,285976,20191009,100000,G285976,200.00
1,4747pd082,2,002772,285977,20191009,100000,G285977,200.00
1,4343pd085,1,600725,285978,20191009,100000,G285978,200.00
1,4444pd056,1,601212,285979,20191009,100000,G285979,200.00
1,4444pd024,1,600882,285980,20191009,100000,G285980,200.00
1,4242pd5,2,000900,285981,20191009,100000,G285981,200.00
1,4848pd015,2,300777,285982,20191009,100000,G285982,200.00
1,4949pd061,1,601865,285983,20191009,100000,G285983,200.00
1,4141pd070,2,002338,285984,20191009,100000,G285984,200.00
1,4444pd4,1,600800,285985,20191009,100000,G285985,200.00
1,4545pd010,2,002226,285986,20191009,100000,G285986,200.00
1,4141pd064,1,600121,285987,20191009,100000,G285987,200.00
1,4343pd022,1,600449,285988,20191009,100000,G285988,200.00
1,4141pd095,2,300316,285989,20191009,100000,G285989,200.00
1,4949pd018,1,603396,285990,20191009,100000,G285990,200.00
1,4040pd023,1,601669,285991,20191009,100000,G285991,200.00
1,4848pd087,2,002489,285992,20191009,100000,G285992,200.00
1,4343pd050,1,600578,285993,20191009,100000,G285993,200.00
1,4848pd059,1,603826,285994,20191009,100000,G285994,200.00
1,4949pd071,2,002933,285995,20191009,100000,G285995,200.00
1,4848pd046,1,603656,285996,20191009,100000,G285996,200.00
1,4848pd085,2,300604,285997,20191009,100000,G285997,200.00
1,4545pd099,2,002428,285998,20191009,100000,G285998,200.00
1,4040pd054,2,002643,285999,20191009,100000,G285999,200.00
1,4848pd023,2,300446,286000,20191009,100000,G286000,200.00
1,4545pd092,2,002403,286001,20191009,100000,G286001,200.00
1,4848pd005,1,600716,286002,20191009,100000,G286002,200.00
1,4242pd056,1,600152,286003,20191009,100000,G286003,200.00
1,4444pd094,2,002166,286004,20191009,100000,G286004,200.00
1,4141pd095,2,000838,286005,20191009,100000,G286005,200.00
1,4646pd006,2,000685,286006,20191009,100000,G286006,200.00
1,4343pd041,1,600536,286007,20191009,100000,G286007,200.00
1,4444pd069,2,002100,286008,20191009,100000,G286008,200.00
1,4343pd085,1,600536,286009,20191009,100000,G286009,200.00
1,4646pd060,2,300316,286010,20191009,100000,G286010,200.00
1,4141pd074,2,000726,286011,20191009,100000,G286011,200.00
1,4141pd047,2,000595,286012,20191009,100000,G286012,200.00
1,4747pd042,1,603421,286013,20191009,100000,G286013,200.00
1,4747pd056,2,002811,286014,20191009,100000,G286014,200.00
1,4747pd064,2,300518,286015,20191009,100000,G286015,200.00
1,4545pd071,1,600618,286016,20191009,100000,G286016,200.00
1,4949pd042,2,300738,286017,20191009,100000,G286017,200.00
1,4141pd052,2,300370,286018,20191009,100000,G286018,200.00
1,4343pd008,2,002864,286019,20191009,100000,G286019,200.00
1,4040pd005,2,300067,286020,20191009,100000,G286020,200.00
1,4444pd014,1,600843,286021,20191009,100000,G286021,200.00
1,4949pd018,1,603239,286022,20191009,100000,G286022,200.00
1,4141pd041,2,000561,286023,20191009,100000,G286023,200.00
1,4343pd010,2,000751,286024,20191009,100000,G286024,200.00
1,4545pd031,2,002288,286025,20191009,100000,G286025,200.00
1,4646pd005,1,601798,286026,20191009,100000,G286026,200.00
1,4545pd054,2,300019,286027,20191009,100000,G286027,200.00
1,4646pd068,2,300619,286028,20191009,100000,G286028,200.00
1,4040pd054,1,601880,286029,20191009,100000,G286029,200.00
1,4545pd039,2,002299,286030,20191009,100000,G286030,200.00
1,4040pd046,2,002643,286031,20191009,100000,G286031,200.00
1,4242pd021,2,000980,286032,20191009,100000,G286032,200.00
1,4141pd095,2,300625,286033,20191009,100000,G286033,200.00
1,4646pd004,2,000779,286034,20191009,100000,G286034,200.00
1,4444pd055,1,601006,286035,20191009,100000,G286035,200.00
1,4242pd018,2,300212,286036,20191009,100000,G286036,200.00
1,4949pd071,2,000612,286037,20191009,100000,G286037,200.00
1,4444pd058,2,002068,286038,20191009,100000,G286038,200.00
1,4040pd005,2,300780,286039,20191009,100000,G286039,200.00
1,4646pd006,2,300003,286040,20191009,100000,G286040,200.00
1,4646pd079,2,002703,286041,20191009,100000,G286041,200.00
1,4545pd027,2,002276,286042,20191009,100000,G286042,200.00
1,4141pd011,2,000040,286043,20191009,100000,G286043,200.00
1,4848pd065,2,002753,286044,20191009,100000,G286044,200.00
1,4646pd006,2,300233,286045,20191009,100000,G286045,200.00
1,4040pd048,2,002889,286046,20191009,100000,G286046,200.00
1,4747pd002,2,300435,286047,20191009,100000,G286047,200.00
1,4545pd027,1,603882,286048,20191009,100000,G286048,200.00
1,4949pd083,1,601006,286049,20191009,100000,G286049,200.00
1,4343pd008,1,600078,286050,20191009,100000,G286050,200.00
1,4646pd045,1,600165,286051,20191009,100000,G286051,200.00
1,4949pd063,1,603297,286052,20191009,100000,G286052,200.00
1,4848pd003,1,600152,286053,20191009,100000,G286053,200.00
1,4141pd095,2,000838,286054,20191009,100000,G286054,200.00
1,4141pd015,2,000065,286055,20191009,100000,G286055,200.00
1,4040pd099,2,300222,286056,20191009,100000,G286056,200.00
1,4545pd050,2,300003,286057,20191009,100000,G286057,200.00
1,4949pd005,2,000901,286058,20191009,100000,G286058,200.00
1,4242pd078,1,600239,286059,20191009,100000,G286059,200.00
1,4848pd039,2,002867,286060,20191009,100000,G286060,200.00
1,4343pd034,1,600507,286061,20191009,100000,G286061,200.00
1,4848pd097,1,601200,286062,20191009,100000,G286062,200.00
1,4343pd060,2,000966,286063,20191009,100000,G286063,200.00
1,4040pd035,2,002475,286064,20191009,100000,G286064,200.00
1,4040pd079,2,002548,286065,20191009,100000,G286065,200.00
1,4444pd087,1,603398,286066,20191009,100000,G286066,200.00
1,4343pd050,1,600576,286067,20191009,100000,G286067,200.00
1,4343pd060,2,002737,286068,20191009,100000,G286068,200.00
1,4848pd037,1,601228,286069,20191009,100000,G286069,200.00
1,4747pd002,1,601939,286070,20191009,100000,G286070,200.00
1,4545pd069,2,300030,286071,20191009,100000,G286071,200.00
1,4141pd030,2,000513,286072,20191009,100000,G286072,200.00
1,4242pd097,2,002661,286073,20191009,100000,G286073,200.00
1,4646pd066,2,002711,286074,20191009,100000,G286074,200.00
1,4040pd054,1,601880,286075,20191009,100000,G286075,200.00
1,4848pd045,1,603330,286076,20191009,100000,G286076,200.00
1,4747pd033,1,603918,286077,20191009,100000,G286077,200.00
1,4242pd080,2,300402,286078,20191009,100000,G286078,200.00
1,4747pd021,1,603318,286079,20191009,100000,G286079,200.00
1,4848pd080,2,300630,286080,20191009,100000,G286080,200.00
1,4848pd012,2,002654,286081,20191009,100000,G286081,200.00
1,4444pd006,1,603868,286082,20191009,100000,G286082,200.00
1,4141pd057,2,000636,286083,20191009,100000,G286083,200.00
1,4848pd056,1,603180,286084,20191009,100000,G286084,200.00
1,4545pd039,1,603180,286085,20191009,100000,G286085,200.00
1,4141pd044,1,603500,286086,20191009,100000,G286086,200.00
1,4949pd041,2,300624,286087,20191009,100000,G286087,200.00
1,4141pd074,2,300290,286088,20191009,100000,G286088,200.00
1,4343pd064,1,603515,286089,20191009,100000,G286089,200.00
1,4343pd076,1,600687,286090,20191009,100000,G286090,200.00
1,4747pd042,1,603515,286091,20191009,100000,G286091,200.00
1,4343pd009,2,000980,286092,20191009,100000,G286092,200.00
1,4343pd008,1,600372,286093,20191009,100000,G286093,200.00
1,4242pd026,1,600004,286094,20191009,100000,G286094,200.00
1,4040pd047,2,002127,286095,20191009,100000,G286095,200.00
1,4141pd1,2,002368,286096,20191009,100000,G286096,200.00
1,4848pd011,2,002241,286097,20191009,100000,G286097,200.00
1,4848pd006,2,300427,286098,20191009,100000,G286098,200.00
1,4848pd024,2,002605,286099,20191009,100000,G286099,200.00
1,4242pd077,1,600239,286100,20191009,100000,G286100,200.00
1,4242pd038,1,600070,286101,20191009,100000,G286101,200.00
1,4040pd024,2,002496,286102,20191009,100000,G286102,200.00
1,4747pd091,1,603658,286103,20191009,100000,G286103,200.00
1,4848pd045,2,300455,286104,20191009,100000,G286104,200.00
1,4949pd010,1,600634,286105,20191009,100000,G286105,200.00
1,4242pd097,1,600325,286106,20191009,100000,G286106,200.00
1,4747pd021,2,002113,286107,20191009,100000,G286107,200.00
1,4141pd044,2,000576,286108,20191009,100000,G286108,200.00
1,4646pd051,2,002299,286109,20191009,100000,G286109,200.00
1,4949pd002,2,002889,286110,20191009,100000,G286110,200.00
1,4444pd079,2,002126,286111,20191009,100000,G286111,200.00
1,4848pd096,1,600836,286112,20191009,100000,G286112,200.00
1,4141pd010,2,000039,286113,20191009,100000,G286113,200.00
1,4747pd060,2,002753,286114,20191009,100000,G286114,200.00
1,4343pd069,1,600660,286115,20191009,100000,G286115,200.00
1,4646pd019,2,002610,286116,20191009,100000,G286116,200.00
1,4747pd042,2,002872,286117,20191009,100000,G286117,200.00
1,4141pd050,2,000605,286118,20191009,100000,G286118,200.00
1,4242pd060,1,600167,286119,20191009,100000,G286119,200.00
1,4545pd073,1,603330,286120,20191009,100000,G286120,200.00
1,4747pd024,2,002776,286121,20191009,100000,G286121,200.00
1,4646pd048,1,600755,286122,20191009,100000,G286122,200.00
1,4545pd088,2,002398,286123,20191009,100000,G286123,200.00
1,4747pd084,2,002695,286124,20191009,100000,G286124,200.00
1,4444pd075,2,000636,286125,20191009,100000,G286125,200.00
1,4343pd076,1,600689,286126,20191009,100000,G286126,200.00
1,4646pd019,2,002610,286127,20191009,100000,G286127,200.00
1,4242pd007,1,600603,286128,20191009,100000,G286128,200.00
1,4040pd002,2,002430,286129,20191009,100000,G286129,200.00
1,4040pd014,2,002549,286130,20191009,100000,G286130,200.00
1,4343pd043,2,000605,286131,20191009,100000,G286131,200.00
1,4545pd019,2,002242,286132,20191009,100000,G286132,200.00
1,4242pd026,1,600203,286133,20191009,100000,G286133,200.00
1,4646pd065,2,300701,286134,20191009,100000,G286134,200.00
1,4040pd095,1,601113,286135,20191009,100000,G286135,200.00
1,4141pd070,2,000707,286136,20191009,100000,G286136,200.00
1,4747pd009,1,600458,286137,20191009,100000,G286137,200.00
1,4949pd058,1,601869,286138,20191009,100000,G286138,200.00
1,4848pd014,1,603505,286139,20191009,100000,G286139,200.00
1,4646pd040,1,601368,286140,20191009,100000,G286140,200.00
1,4444pd007,1,600814,286141,20191009,100000,G286141,200.00
1,4343pd2,1,600073,286142,20191009,100000,G286142,200.00
1,4848pd058,1,603229,286143,20191009,100000,G286143,200.00
1,4444pd007,1,603505,286144,20191009,100000,G286144,200.00
1,4646pd091,1,603023,286145,20191009,100000,G286145,200.00
1,4141pd071,2,002240,286146,20191009,100000,G286146,200.00
1,4949pd004,1,603721,286147,20191009,100000,G286147,200.00
1,4646pd051,2,300313,286148,20191009,100000,G286148,200.00
1,4444pd016,1,600848,286149,20191009,100000,G286149,200.00
1,4747pd091,1,603658,286150,20191009,100000,G286150,200.00
1,4848pd064,1,600332,286151,20191009,100000,G286151,200.00
1,4545pd010,2,002226,286152,20191009,100000,G286152,200.00
1,4545pd099,2,002428,286153,20191009,100000,G286153,200.00
1,4646pd017,2,002830,286154,20191009,100000,G286154,200.00
1,4040pd046,2,002498,286155,20191009,100000,G286155,200.00
1,4242pd068,1,600198,286156,20191009,100000,G286156,200.00
1,4545pd053,2,300012,286157,20191009,100000,G286157,200.00
1,4747pd046,2,300478,286158,20191009,100000,G286158,200.00
1,4242pd051,2,002563,286159,20191009,100000,G286159,200.00
1,4444pd037,2,002011,286160,20191009,100000,G286160,200.00
1,4242pd038,1,603227,286161,20191009,100000,G286161,200.00
1,4848pd045,1,603238,286162,20191009,100000,G286162,200.00
1,4444pd088,1,600715,286163,20191009,100000,G286163,200.00
1,4141pd084,2,000062,286164,20191009,100000,G286164,200.00
1,4040pd078,2,300743,286165,20191009,100000,G286165,200.00
1,4040pd086,2,002247,286166,20191009,100000,G286166,200.00
1,4747pd091,1,603658,286167,20191009,100000,G286167,200.00
1,4545pd018,1,603578,286168,20191009,100000,G286168,200.00
1,4646pd099,2,000712,286169,20191009,100000,G286169,200.00
1,4141pd056,2,002143,286170,20191009,100000,G286170,200.00
1,4949pd040,1,603329,286171,20191009,100000,G286171,200.00
1,4848pd064,2,300590,286172,20191009,100000,G286172,200.00
1,4949pd037,2,300684,286173,20191009,100000,G286173,200.00
1,4747pd092,1,603036,286174,20191009,100000,G286174,200.00
1,4848pd068,2,002152,286175,20191009,100000,G286175,200.00
1,4848pd079,2,300637,286176,20191009,100000,G286176,200.00
1,4545pd028,2,300590,286177,20191009,100000,G286177,200.00
1,4444pd029,1,600897,286178,20191009,100000,G286178,200.00
1,4545pd050,2,300003,286179,20191009,100000,G286179,200.00
1,4747pd091,2,002061,286180,20191009,100000,G286180,200.00
1,4848pd014,1,603505,286181,20191009,100000,G286181,200.00
1,4848pd004,2,300450,286182,20191009,100000,G286182,200.00
1,4040pd040,2,300666,286183,20191009,100000,G286183,200.00
1,4646pd099,1,603117,286184,20191009,100000,G286184,200.00
1,4747pd012,1,600811,286185,20191009,100000,G286185,200.00
1,4444pd4,1,600801,286186,20191009,100000,G286186,200.00
1,4545pd092,2,002409,286187,20191009,100000,G286187,200.00
1,4343pd073,1,600676,286188,20191009,100000,G286188,200.00
1,4545pd093,2,002146,286189,20191009,100000,G286189,200.00
1,4242pd048,2,002463,286190,20191009,100000,G286190,200.00
1,4747pd082,2,300203,286191,20191009,100000,G286191,200.00
1,4747pd022,2,300443,286192,20191009,100000,G286192,200.00
1,4141pd014,2,000062,286193,20191009,100000,G286193,200.00
1,4545pd028,2,002362,286194,20191009,100000,G286194,200.00
1,4242pd082,1,600258,286195,20191009,100000,G286195,200.00
1,4545pd050,1,603606,286196,20191009,100000,G286196,200.00
1,4242pd044,1,600097,286197,20191009,100000,G286197,200.00
1,4242pd100,1,600335,286198,20191009,100000,G286198,200.00
1,4949pd006,2,002897,286199,20191009,100000,G286199,200.00
1,4242pd099,1,600332,286200,20191009,100000,G286200,200.00
1,4949pd091,1,688018,286201,20191009,100000,G286201,200.00
1,4848pd096,1,603578,286202,20191009,100000,G286202,200.00
1,4040pd094,2,300602,286203,20191009,100000,G286203,200.00
1,4141pd035,2,000534,286204,20191009,100000,G286204,200.00
1,4141pd045,2,300546,286205,20191009,100000,G286205,200.00
1,4646pd066,2,002711,286206,20191009,100000,G286206,200.00
1,4242pd044,2,300211,286207,20191009,100000,G286207,200.00
1,4040pd073,2,300177,286208,20191009,100000,G286208,200.00
1,4242pd077,2,300210,286209,20191009,100000,G286209,200.00
1,4848pd058,1,603229,286210,20191009,100000,G286210,200.00
1,4242pd091,1,600298,286211,20191009,100000,G286211,200.00
1,4343pd095,2,000785,286212,20191009,100000,G286212,200.00
1,4747pd091,1,603007,286213,20191009,100000,G286213,200.00
1,4242pd014,2,000948,286214,20191009,100000,G286214,200.00
1,4242pd015,2,000980,286215,20191009,100000,G286215,200.00
1,4343pd055,1,600600,286216,20191009,100000,G286216,200.00
1,4848pd045,2,002853,286217,20191009,100000,G286217,200.00
1,4040pd025,1,601018,286218,20191009,100000,G286218,200.00
1,4646pd046,2,000672,286219,20191009,100000,G286219,200.00
1,4949pd010,2,300692,286220,20191009,100000,G286220,200.00
1,4949pd065,1,603379,286221,20191009,100000,G286221,200.00
1,4242pd069,1,600203,286222,20191009,100000,G286222,200.00
1,4242pd018,2,002514,286223,20191009,100000,G286223,200.00
1,4444pd068,2,002093,286224,20191009,100000,G286224,200.00
1,4949pd012,2,300701,286225,20191009,100000,G286225,200.00
1,4444pd056,2,300665,286226,20191009,100000,G286226,200.00
1,4444pd060,2,002071,286227,20191009,100000,G286227,200.00
1,4242pd077,1,600235,286228,20191009,100000,G286228,200.00
1,4343pd095,1,600764,286229,20191009,100000,G286229,200.00
1,4242pd014,2,000949,286230,20191009,100000,G286230,200.00
1,4848pd089,2,002827,286231,20191009,100000,G286231,200.00
1,4242pd038,2,300260,286232,20191009,100000,G286232,200.00
1,4646pd029,1,601555,286233,20191009,100000,G286233,200.00
1,4646pd093,1,600023,286234,20191009,100000,G286234,200.00
1,4141pd4,2,000012,286235,20191009,100000,G286235,200.00
1,4141pd032,1,603036,286236,20191009,100000,G286236,200.00
1,4343pd051,1,600580,286237,20191009,100000,G286237,200.00
1,4646pd098,2,000952,286238,20191009,100000,G286238,200.00
1,4040pd033,1,600239,286239,20191009,100000,G286239,200.00
1,4040pd089,2,002564,286240,20191009,100000,G286240,200.00
1,4040pd001,2,002456,286241,20191009,100000,G286241,200.00
1,4242pd087,1,600279,286242,20191009,100000,G286242,200.00
1,4848pd089,1,600770,286243,20191009,100000,G286243,200.00
1,4444pd015,1,600378,286244,20191009,100000,G286244,200.00
1,4141pd070,1,603232,286245,20191009,100000,G286245,200.00
1,4545pd019,2,002242,286246,20191009,100000,G286246,200.00
1,4141pd084,2,000785,286247,20191009,100000,G286247,200.00
1,4343pd085,1,600723,286248,20191009,100000,G286248,200.00
1,4242pd016,2,300115,286249,20191009,100000,G286249,200.00
1,4848pd046,1,603656,286250,20191009,100000,G286250,200.00
1,4444pd038,2,002015,286251,20191009,100000,G286251,200.00
